date,trip_count,avg_fare,total_revenue
2024-07-30,100773,19.238366824447024,2842465.99
2024-07-31,107835,19.641877034358046,3083367.56
2024-08-01,115227,19.776699037551964,3301521.32
2024-08-02,106124,19.641737778447855,3002582.75
2024-08-03,111006,19.97842603102535,3056420.13
2024-08-04,85041,21.75356663256547,2583962.31
2024-08-05,92418,20.804018048432123,2778195.17
2024-08-06,117137,19.69741439511,3292999.01
2024-08-07,108218,20.587719972647804,3207401.07
2024-08-08,107758,20.297195103843798,3148179.4899999998
2024-08-09,90505,19.78687486879178,2593413.31
2024-08-10,94099,19.961797574894526,2620225.47
2024-08-11,79797,22.638548566988735,2502004.93
2024-08-12,78990,20.93795303202937,2390453.23
2024-08-13,90270,19.574575938850117,2577480.48
2024-08-14,97790,19.512441967481337,2784212.54
2024-08-15,99654,20.112342906456337,2901227.36
2024-08-16,92743,20.09442157359585,2691262.63
2024-08-17,91604,19.983673747871272,2558279.59
2024-08-18,81934,21.17727439158347,2417143.7399999998
2024-08-19,82928,22.446197786031256,2662411.05
2024-08-20,91551,20.795132658299746,2751494.93
2024-08-21,92502,20.20217606105814,2710645.17
2024-08-22,94198,20.983035945561475,2847083.57
2024-08-23,89825,20.628373058725302,2676575.83
2024-08-24,88668,20.226075359769023,2515076.7399999998
2024-08-25,82216,21.86176364697869,2519751.2399999998
2024-08-26,84135,21.161113686337433,2553365.38
2024-08-27,92630,20.164624527690812,2703598.74
2024-08-28,102444,20.126430342430986,2982504.07
2024-08-29,98592,21.16151736449205,2998899.12
2024-08-30,91860,21.40573938602221,2814604.81
2024-08-31,87762,21.028351450513888,2573741.06
2024-09-01,87363,21.791420509826814,2626877.35
2024-09-02,78494,23.757544270899686,2592105.87
2024-09-03,101028,21.756477115255176,3155229.14
2024-09-04,116330,20.84726089572767,3484615.4899999998
2024-09-05,127812,20.851656964917222,3816597.5
2024-09-06,126177,20.316366532727837,3668598.58
2024-09-07,122105,20.14169075795422,3418392.54
2024-09-08,110162,21.39444518073383,3283723.48
2024-09-09,106088,21.088463539702886,3218432.78
2024-09-10,119491,20.625126243817526,3522951.64
2024-09-11,118208,19.85580603681646,3400378.82
2024-09-12,136069,20.46515708941787,4008118.27
2024-09-13,126640,19.891100047378398,3607799.77
2024-09-14,130510,19.514206114473986,3527808.76
2024-09-15,111119,22.098133442525583,3380329.37
2024-09-16,104980,20.938455229567534,3177436.32
2024-09-17,125649,19.731314216587478,3600453.95
2024-09-18,132323,20.14092629399273,3856215.92
2024-09-19,139810,20.794305342965455,4167178.54
2024-09-20,132337,20.639568676938424,3902416.73
2024-09-21,134486,20.315405767143048,3773859.35
2024-09-22,114014,22.146892837721683,3517940.64
2024-09-23,109460,21.862769961629816,3417969.52
2024-09-24,114022,21.325415884653836,3477644.2399999998
2024-09-25,121869,21.322995019241972,3728035.19
2024-09-26,130423,21.651659676590786,4052890.2
2024-09-27,121880,20.36269297669839,3587704.1
2024-09-28,139491,19.00140776107419,3720226.0
2024-09-29,116970,20.47711669658887,3367489.15
2024-09-30,102748,21.145325845758553,3153326.32
2024-10-01,117036,19.575844526470487,3346612.77
2024-10-02,111819,19.858787773097596,3242338.2399999998
2024-10-03,106850,19.38304014974263,3049909.21
2024-10-04,110056,19.727662917060403,3168640.62
2024-10-05,121721,19.53820178933791,3336449.35
2024-10-06,101335,22.17678630285686,3147851.1
2024-10-07,100028,21.80440636621746,3159442.43
2024-10-08,119284,20.241081871835284,3517892.81
2024-10-09,127637,20.025427031346712,3727480.9899999998
2024-10-10,140766,20.17868448346902,4126986.27
2024-10-11,126096,20.169812841010025,3678308.38
2024-10-12,127247,18.91909923220194,3391373.76
2024-10-13,107373,21.424497592504633,3214114.01
2024-10-14,99176,21.078302311042993,2966952.19
2024-10-15,126159,20.836061636506315,3793948.16
2024-10-16,132192,20.747267837690632,3966060.14
2024-10-17,133751,21.22958333021809,4107777.53
2024-10-18,130353,20.45977016255859,3855959.48
2024-10-19,132690,19.807083352174242,3692155.17
2024-10-20,114391,21.67957514140098,3486214.66
2024-10-21,105366,21.717414061461948,3309416.38
2024-10-22,118865,20.438321877760483,3531785.77
2024-10-23,125881,20.564809939546077,3766625.56
2024-10-24,134820,20.82287991395935,4075545.9
2024-10-25,133204,20.496424957208493,3935663.21
2024-10-26,145381,19.90303794856274,4038348.53
2024-10-27,117177,21.426583629893237,3523387.54
2024-10-28,108474,21.30702260449509,3339033.72
2024-10-29,124624,20.326705530234946,3673687.44
2024-10-30,130240,20.499285242628993,3857089.73
2024-10-31,126776,20.088357891083486,3644812.9
2024-11-01,134953,19.624068823960933,3821008.59
2024-11-02,135067,18.430220409130285,3538055.09
2024-11-03,119717,20.097467861707194,3389067.4899999998
2024-11-04,99670,20.692527942209292,2994405.4
2024-11-05,95647,18.65656664610495,2569411.61
2024-11-06,113386,19.613831954562293,3263511.55
2024-11-07,127712,19.964695330117763,3741151.39
2024-11-08,127133,20.000387074953,3712609.73
2024-11-09,132720,19.514100738396625,3651183.54
2024-11-10,111143,20.951503648452896,3285017.85
2024-11-11,97785,21.64425371989569,3004842.96
2024-11-12,124853,20.117522686679536,3661658.53
2024-11-13,131002,20.298139112379964,3875309.16
2024-11-14,139170,20.32404138823022,4122548.76
2024-11-15,136814,19.805528381598375,3916251.2399999998
2024-11-16,146622,18.89645830775736,3875008.51
2024-11-17,120551,20.777554396064737,3504230.95
2024-11-18,111162,20.522560857127438,3295567.7
2024-11-19,123106,19.667926014978963,3529920.69
2024-11-20,130766,19.889395179175015,3796330.4
2024-11-21,150649,20.503289567139507,4460608.29
2024-11-22,147235,19.459399395524162,4172059.26
2024-11-23,131771,18.755154168974965,3504986.5
2024-11-24,105819,19.632353736096544,2952064.34
2024-11-25,101954,19.356424367852167,2876294.68
2024-11-26,112196,19.849513708153587,3224787.3
2024-11-27,105441,20.198340114376762,3057664.96
2024-11-28,75275,19.21165885088011,2001419.02
2024-11-29,84268,19.44855817154792,2391107.07
2024-11-30,99686,20.710989807997112,2925448.18
2024-12-01,93353,22.146790140648935,2934165.05
2024-12-02,109926,21.896840328948564,3498578.6
2024-12-03,126927,20.85468127348791,3864281.73
2024-12-04,131452,20.88551592976904,3995360.17
2024-12-05,145884,21.1321835842176,4473944.74
2024-12-06,144649,20.761339518420453,4352245.5
2024-12-07,142904,19.656032231428092,3961620.93
2024-12-08,116073,21.76382285285984,3568577.73
2024-12-09,116198,21.40972658737672,3609084.03
2024-12-10,135814,20.987197196165344,4145237.76
2024-12-11,140943,21.54487807127704,4376071.47
2024-12-12,154344,21.991472749183643,4893516.38
2024-12-13,156545,20.33281886997349,4614088.93
2024-12-14,156053,19.52658462189128,4277281.1
2024-12-15,123077,20.594698928313168,3585916.22
2024-12-16,113138,20.460343120790537,3352850.7
2024-12-17,128723,19.565242730514363,3679555.12
2024-12-18,138142,19.94465499268868,4003185.57
2024-12-19,141511,19.95973252962667,4088499.91
2024-12-20,136088,19.50404150255717,3836114.51
2024-12-21,128194,19.20567507059613,3449420.06
2024-12-22,102516,19.91793739513832,2852748.93
2024-12-23,92666,20.406435370038633,2695559.86
2024-12-24,78628,17.995965432161572,2039962.36
2024-12-25,53019,19.971260114298648,1469299.81
2024-12-26,72556,21.241573818843374,2207444.78
2024-12-27,82437,21.30870810437061,2518534.21
2024-12-28,85750,20.280413994169095,2440019.4
2024-12-29,77155,22.10135078737606,2372753.16
2024-12-30,79021,21.393168271725237,2425639.76
2024-12-31,84007,18.038221576773363,2222222.43
2025-01-01,82383,20.452499544809,2371922.43
2025-01-02,82049,20.37460419992931,2423657.4
2025-01-03,88568,19.229342539066028,2492739.9
2025-01-04,94859,18.684724591235412,2544775.2399999998
2025-01-05,77226,20.188286716908813,2274467.42
2025-01-06,78111,19.25942786547349,2255622.59
2025-01-07,97627,17.716670388314707,2631459.36
2025-01-08,109669,17.290023251784916,2887262.16
2025-01-09,114749,17.746264455463663,3085060.45
2025-01-10,107523,18.055076495261478,2930498.5
2025-01-11,117094,16.997108220745726,2949946.61
2025-01-12,98078,18.63964874895491,2677654.4
2025-01-13,96752,18.186141888539773,2662786.32
2025-01-14,117020,17.515511023756623,3114570.86
2025-01-15,120900,17.637937965260548,3228309.63
2025-01-16,134071,18.09922406784465,3635444.12
2025-01-17,115493,18.266036816084092,3154438.41
2025-01-18,114106,16.91834487231171,2831483.22
2025-01-19,110649,17.28694818751186,2739033.48
2025-01-20,85245,20.043583553287583,2460298.55
2025-01-21,112528,17.950228831935163,3020545.27
2025-01-22,121198,17.309103038003926,3158175.64
2025-01-23,131293,17.694359333704007,3484976.13
2025-01-24,123749,17.633757929357007,3273332.44
2025-01-25,130441,16.780397881034336,3212495.68
2025-01-26,97899,18.603716585460525,2652995.78
2025-01-27,90047,18.379801881239796,2494724.78
2025-01-28,109871,17.385945244878084,2896660.68
2025-01-29,115981,17.491796414930032,3075406.21
2025-01-30,127599,18.022254171270934,3449457.81
2025-01-31,126745,17.802103593830132,3353192.45
2025-02-01,140898,16.88287328421979,3448117.87
2025-02-02,117741,18.068894352859243,3062198.68
2025-02-03,94562,18.539979590110192,2617526.6
2025-02-04,114840,17.387698885405783,3022798.82
2025-02-05,122800,17.850027035830617,3299298.96
2025-02-06,120462,17.840259168866528,3222297.58
2025-02-07,131214,17.703912158763547,3462141.95
2025-02-08,137595,17.472765507467567,3445070.03
2025-02-09,115488,19.21801702341369,3112169.83
2025-02-10,103650,18.864197588036664,2900134.88
2025-02-11,119377,17.589606875696322,3140123.37
2025-02-12,122511,17.43020520606313,3200056.61
2025-02-13,135374,18.109384815400297,3633154.4
2025-02-14,149000,19.028264966442954,4071803.74
2025-02-15,138904,17.14367692795024,3394399.92
2025-02-16,106035,18.16762682133258,2731898.66
2025-02-17,89784,19.22098569901096,2507046.12
2025-02-18,111980,18.39407224504376,3079604.29
2025-02-19,118000,17.692926101694916,3124670.63
2025-02-20,134893,17.589760625088033,3540189.89
2025-02-21,127174,17.816944737131802,3367917.89
2025-02-22,132962,17.516284126291723,3343867.5
2025-02-23,103117,19.341668687025418,2860951.47
2025-02-24,93177,19.205069920688583,2654655.17
2025-02-25,110846,18.14409983219963,3012621.11
2025-02-26,123049,18.567464749815116,3404031.81
2025-02-27,136945,18.730433823797874,3802402.03
2025-02-28,140867,18.853374672563483,3873252.01
2025-03-01,154454,18.222206417444674,3984469.49
2025-03-02,121463,19.453033928027462,3341341.72
2025-03-03,106453,18.977268371957578,3000927.92
2025-03-04,120000,18.210645166666666,3255652.75
2025-03-05,140030,19.057907805470258,3875441.12
2025-03-06,139325,18.454668939529878,3822657.98
2025-03-07,131024,18.542231652216387,3573206.59
2025-03-08,139684,17.535179333352424,3518190.56
2025-03-09,111388,19.90946143211118,3140551.98
2025-03-10,100807,19.711832511631137,2932112.64
2025-03-11,120331,18.929368491909813,3372045.31
2025-03-12,132571,18.64024085207172,3684861.68
2025-03-13,148967,19.009632334678148,4166996.48
2025-03-14,137719,18.83596722311373,3813558.12
2025-03-15,144227,18.35388221345518,3768140.05
2025-03-16,112401,20.249728917002518,3209723.0
2025-03-17,106907,21.14191605788208,3276971.08
2025-03-18,118953,19.241821475708896,3368807.61
2025-03-19,122431,18.974193219037662,3445359.64
2025-03-20,145243,19.68538607712592,4161711.25
2025-03-21,128111,19.43502743714435,3648296.77
2025-03-22,134644,18.77564273194498,3605741.7
2025-03-23,114872,20.559638728323698,3342170.41
2025-03-24,105796,20.39768857045635,3139978.41
2025-03-25,114746,19.31950778240636,3275441.93
2025-03-26,125723,19.103555276281984,3567160.52
2025-03-27,135805,19.850215087809726,3959102.22
2025-03-28,129658,19.42643531444261,3689154.77
2025-03-29,153708,19.26374209540167,4152037.8
2025-03-30,127586,21.485333343783804,3770455.53
2025-03-31,109590,20.13367040788393,3216375.52
2025-04-01,123365,19.500134073683785,3548353.06
2025-04-02,131380,18.662454330948393,3649114.24
2025-04-03,132478,19.56265644106946,3834899.7
2025-04-04,129066,19.289200099174064,3663477.3
2025-04-05,145056,18.30751882031767,3796588.34
2025-04-06,116448,20.18880865278923,3332904.63
2025-04-07,111107,19.861324669012756,3256966.59
2025-04-08,125819,18.512639426477715,3475514.66
2025-04-09,131467,19.02047859919219,3709689.09
2025-04-10,140761,19.161061231449054,3990704.38
2025-04-11,146259,18.72088343281439,3994561.4
2025-04-12,140453,17.91270481940578,3582753.48
2025-04-13,104166,19.680741220743812,2919462.64
2025-04-14,95539,19.672973340729964,2775734.57
2025-04-15,116883,19.053352412241303,3300993.7
2025-04-16,128438,18.795360018063192,3594326.21
2025-04-17,129464,19.670558147438673,3751577.72
2025-04-18,119542,19.004042093992073,3341326.43
2025-04-19,126804,18.70229448597836,3360361.94
2025-04-20,109171,20.321170915352976,3112211.3
2025-04-21,103540,20.510639945914622,3116068.32
2025-04-22,119671,19.884264190990297,3508782.67
2025-04-23,129901,19.515047459218945,3745309.91
2025-04-24,141602,20.209679029957204,4189096.98
2025-04-25,140162,19.646823033347125,4021598.5
2025-04-26,150320,18.939578698775946,4044437.46
2025-04-27,132798,20.63135401135559,3844410.19
2025-04-28,105422,20.838039213826335,3213092.6
2025-04-29,121158,19.78748114032916,3536476.14
2025-04-30,133809,20.06646077618097,3936641.99
2025-05-01,149098,20.5672744771895,4458302.64
2025-05-02,139400,19.81440961262554,4014486.21
2025-05-03,153894,19.07286794806815,4112212.05
2025-05-04,133362,21.263106357133218,3926548.81
2025-05-05,129006,20.90007488023813,3855239.71
2025-05-06,136741,20.15515551297709,4007093.9
2025-05-07,141462,20.447960370983022,4206585.13
2025-05-08,156734,20.676413286204653,4678935.42
2025-05-09,153538,20.562320923810393,4509815.6
2025-05-10,149333,19.51711604266974,4091206.68
2025-05-11,137886,21.169818980897265,4043237.43
2025-05-12,121755,21.191163237649377,3736824.28
2025-05-13,143256,20.31704305578824,4225240.61
2025-05-14,152554,21.81696186268469,4703283.77
2025-05-15,158678,21.351850098942514,4864615.47
2025-05-16,153321,22.093754475903495,4765715.48
2025-05-17,166360,21.293517912959846,4838662.06
2025-05-18,133843,23.280511569525487,4252774.48
2025-05-19,121350,19.386656695508858,3533558.28
2025-05-20,136422,18.633390435560248,3830677.54
2025-05-21,148667,18.70707608278905,4186890.12
2025-05-22,144222,19.70737390966704,4217911.14
2025-05-23,119838,19.037078055374757,3406757.8
2025-05-24,100657,17.52669034443705,2592873.22
2025-05-25,103576,20.63047028269097,2947942.33
2025-05-26,90057,22.336742729604584,2800422.12
2025-05-27,118578,20.88074187454671,3574209.17
2025-05-28,146910,20.68475270573821,4341926.08
2025-05-29,141151,20.702033354351013,4204406.89
2025-05-30,138598,20.20371592663675,4015820.61
2025-05-31,143847,19.739723595208797,3952806.62
2025-06-01,123624,21.816128664337022,3731100.64
2025-06-02,108479,20.733282294268935,3289918.98
2025-06-03,133289,19.78943041061153,3853453.52
2025-06-04,149215,20.486001541399993,4399874.17
2025-06-05,165430,21.029854802635555,4931679.44
2025-06-06,151655,21.907417427714222,4606824.63
2025-06-07,152013,21.52852571819515,4438770.98
2025-06-08,130053,23.410444203517027,4124649.71
2025-06-09,121263,20.810244427401596,3659302.72
2025-06-10,133218,20.400095782852166,3939626.44
2025-06-11,143039,20.265649018799067,4192130.76
2025-06-12,156906,20.799640421653727,4672771.6
2025-06-13,137480,20.15974010765202,3965048.02
2025-06-14,136249,19.50074312472018,3688481.1
2025-06-15,116701,20.724197650405735,3355770.53
2025-06-16,113249,20.62159842471015,3378664.11
2025-06-17,128715,19.827772831449323,3696058.9
2025-06-18,147570,20.209736396286505,4283029.43
2025-06-19,134661,19.834015193708645,3851090.31
2025-06-20,131038,20.867121216746288,3880452.39
2025-06-21,144593,20.572619213931517,4057524.67
2025-06-22,125681,22.076292040960844,3794604.98
2025-06-23,131611,21.420715213773924,3993485.04
2025-06-24,146736,20.464807613673536,4278589.78
2025-06-25,148372,20.635132774377915,4364265.43
2025-06-26,143778,21.63423326239063,4410147.66
2025-06-27,130105,20.92105038238346,3893691.67
2025-06-28,133318,20.629235062032134,3803409.13
2025-06-29,120970,22.3773298338431,3681866.18
2025-06-30,106093,19.859952683023383,3036106.96
2025-07-01,123760,19.122327650290885,3428850.08
2025-07-02,106095,19.894805975776425,3041415.45
2025-07-03,98820,19.983291135397693,2798776.23
2025-07-04,80703,21.11338190649666,2306207.02
2025-07-05,87879,21.156035685431103,2518320.52
2025-07-06,90143,22.44833830691235,2788020.94
2025-07-07,97223,20.962276724643345,2932592.34
2025-07-08,124372,19.798657012832468,3557137.05
2025-07-09,128379,20.081520030534588,3723342.3
2025-07-10,122006,20.522873957018504,3602447.53
2025-07-11,116611,20.079279056006722,3353960.36
2025-07-12,126663,20.31212966691141,3543110.78
2025-07-13,110962,21.60546186982931,3295733.9
2025-07-14,126783,21.082141375420996,3783385.36
2025-07-15,125863,20.666314961505762,3766587.11
2025-07-16,135946,19.927447957277153,3917400.55
2025-07-17,138517,20.40732372199802,4064991.98
2025-07-18,120055,20.434136354171006,3495983.47
2025-07-19,127191,20.075065216878553,3510553.01
2025-07-20,115283,21.162185751585227,3366894.56
2025-07-21,104794,21.105021470694886,3168480.22
2025-07-22,116131,20.222585872850487,3389312.6
2025-07-23,122780,20.046607102133898,3557346.53
2025-07-24,126560,20.665959623893805,3747674.21
2025-07-25,127412,20.321320676231437,3658804.17
2025-07-26,129590,20.66842619029246,3666543.8
2025-07-27,110433,21.204283049450797,3212199.1
2025-07-28,113434,20.775262443359136,3385753.71
2025-07-29,130123,19.856699353688434,3713187.3
2025-07-30,133825,19.71528376611246,3798404.42
2025-07-31,131833,21.72511556287121,3992664.2
2025-08-01,114994,20.73979564151173,3381507.3
2025-08-02,119018,20.51796753432254,3349167.02
2025-08-03,103296,21.020220337670384,3008198.32
2025-08-04,98691,20.461987212613106,2904109.28
2025-08-05,110957,19.4724719485927,3147944.48
2025-08-06,119617,19.719419731309095,3424013.97
2025-08-07,114825,20.2904570433268,3347559.4
2025-08-08,108434,20.24623134810115,3131055.01
2025-08-09,106926,20.136034173166486,2975331.51
2025-08-10,96045,22.34024196990994,2940484.93
2025-08-11,94068,20.769056427265383,2803813.05
2025-08-12,108484,19.40776160539803,3063311.86
2025-08-13,126376,19.600721102107997,3577467.6
2025-08-14,116283,20.460061401924612,3424121.17
2025-08-15,110597,20.45979095273832,3214061.11
2025-08-16,113096,20.215421942420598,3155927.46
2025-08-17,107255,21.495050860099763,3159477.35
2025-08-18,85536,19.849984217171716,2507313.11
2025-08-19,98227,18.236656723711405,2687165.75
2025-08-20,119893,17.70992259764957,3204311.2
2025-08-21,103572,19.07295610782837,2942903.97
2025-08-22,99612,18.95730353772638,2806046.43
2025-08-23,105105,17.55737747966319,2710421.34
2025-08-24,101532,21.27085441043218,3012957.97
2025-08-25,92990,21.82584342402409,2879256.45
2025-08-26,101665,20.89840653125461,3053115.91
2025-08-27,106976,21.250670991624286,3251443.6
2025-08-28,109596,21.650859246687833,3376284.95
2025-08-29,106052,21.889485629691094,3281772.82
2025-08-30,108560,20.841518146647015,3129845.38
2025-08-31,102890,22.02174535912139,3093431.4
2025-09-01,91029,23.282676070263324,2933787.27
2025-09-02,112400,21.51954644128114,3460792.02
2025-09-03,124960,20.337414692701664,3674201.92
2025-09-04,142219,20.464737482333582,4166399.83
2025-09-05,138237,20.535018338071573,4055605.76
2025-09-06,138418,20.30576514615151,3891334.16
2025-09-07,120478,21.5552749049619,3597695.31
2025-09-08,117473,21.131392149685457,3562967.08
2025-09-09,132862,20.389115172133494,3898701.56
2025-09-10,143662,21.427743731814953,4383447.8
2025-09-11,146273,21.015654700457365,4398805.4
2025-09-12,150661,21.22215543504955,4510802.7
2025-09-13,155327,19.958932638884416,4287247.24
2025-09-14,135611,21.216656539661237,3975871.07
2025-09-15,121968,21.108716220648038,3700269.45
2025-09-16,135804,20.220673396954435,3978100.92
2025-09-17,141762,20.607753064996263,4221546.08
2025-09-18,152237,21.46292970828379,4668613.48
2025-09-19,145590,20.98279881860018,4348561.99
2025-09-20,147453,20.652749961004524,4212022.24
2025-09-21,128753,22.339258347378312,3960029.98
2025-09-22,112792,21.869129016242287,3506191.04
2025-09-23,110009,20.951426246943434,3301502.59
2025-09-24,127985,20.951576512872602,3856893.84
2025-09-25,144089,22.0667844179639,4512789.09
2025-09-26,145807,21.438462007996872,4436605.36
2025-09-27,153139,19.972140212486696,4245898.85
2025-09-28,128997,21.29394272735025,3807108.56
2025-09-29,117478,21.63546621495088,3632477.65
2025-09-30,132873,20.130714893168665,3868694.42
